t[-hy-]{+i+}p	1
t[-h-]w	1
t[-h-]s	1
t[-hos-]{+um+}	1
t[-h-]l	1
t[-es-]{+a+}	1
t[-e-]r{+i+}p	1
t[-er-]{+imus+}	1
t[-em-]{+i+}z	1
t[-e-]{+i+}s	1
t[-e-]{+i+}l	1
t[-e-]{+i+}a	1
t[-a-]{+i+}c	1
t[-a-]{+es+}	1
t[-a-]{+e+}r	1
t[-a-]{+e+}	1
[-s-]{+z+}o	1
s[-u-]{+y+}n	1
s{+u+}o	1
s{+u+}a	1
s{+s+}u	1
s[-s-]u	1
s[-s-]{+t+}u	1
s{+s+}o	1
s{+sis+}	1
s{+s+}e	1
[-s-]{+r+}e	1
s[-o-]{+u+}l	1
s[-i-]{+y+}x	1
s[-i-]{+y+}t	1
s[-i-]{+y+}c	1
s[-i-]{+up+}p	1
s[-i-]{+o+}s	1
s[-i-]m	1
s[-i-]{+e+}d	1
s[-ib-]y{+bi+}n	1
s[-fu-]{+po+}n	1
s{+er+}a	1
s[-eq-]{+ic+}u	1
s[-e-]{+o+}c	1
s[-e-]{+i+}c	1
s[-c-]{+t+}i	1
s[-c-]{+q+}u	1
s[-cho-]{+qu+}i	1
{+s+}c	1
s[-a-]{+e+}c	1
s[-a-]c	1
r[-y-]{+i+}l	1
r[-u-]{+y+}b	1
r[-u-]{+b+}u	1
r[-u-]{+b+}i	1
r{+t+}i	1
r[-s-]{+t+}o	1
r[-s-]{+t+}i	1
{+r+}s	1
r{+r+}o	1
r{+rh+}i	1
r{+r+}e	1
r{+r+}a	1
r[-o-]{+u+}t	1
r[-o-]{+u+}s	1
r[-o-]{+u+}p	1
r[-o-]{+u+}m	1
r[-o-]{+u+}l	1
r[-on-]{+um+}	1
r[-o-]n	1
r[-of-]{+p+}i	1
r{+o+}e	1
r[-i-]{+y+}z	1
r[-i-]{+y+}p	1
r[-i-]{+y+}o	1
r[-i-]{+y+}l	1
r[-i-]{+u+}u	1
r[-i-]{+u+}g	1
r[-i-]u	1
r{+is+}	1
r[-i-]o	1
r[-i-]{+e+}m	1
r{+i+}e	1
r{+i+}d	1
r[-ho-]{+u+}m	1
r[-e-]u	1
r[-e-]{+i+}l	1
r[-e-]{+i+}c	1
r[-e-]{+a+}c	1
r{+e+}a	1
r{+e+}	1
r[-c-]{+t+}u	1
r[-c-]t	1
r[-c-]{+q+}u	1
r[-c-]{+g+}o	1
r[-c-]{+g+}e	1
r[-b-]{+u+}e	1
r[-a-]{+o+}e	1
r[-a-]{+h+}e	1
r[-a-]{+e+}s	1
r[-a-]{+e+}p	1
r[-a-]{+e+}n	1
{+r+}	1
p[-u-]{+y+}g	1
[-p-]t	1
p[-p-]u	1
p{+p+}o	1
p{+p+}l	1
p{+p+}i	1
p{+p+}a	1
p[-o-]{+u+}t	1
p[-o-]{+u+}d	1
p[-op-]{+ub+}l	1
p[-i-]{+y+}x	1
p[-i-]{+y+}s	1
p[-i-]{+y+}m	1
p[-i-]{+y+}l	1
p[-i-]{+y+}f	1
p[-il-]{+u+}l	1
p{+h+}e	1
p{+ha+}e	1
p[-e-]s	1
p{+er+}a	1
p[-e-]r	1
p[-e-]{+o+}d	1
p[-e-]{+i+}t	1
p[-e-]{+i+}s	1
p[-e-]{+i+}r	1
p[-e-]{+i+}d	1
p[-c-]{+t+}i	1
p[-au-]{+o+}s	1
p[-a-]{+o+}e	1
p[-a-]l	1
p[-a-]{+h+}e	1
p[-a-]{+e+}c	1
p[-a-]{+e+}	1
o{+u+}r	1
o{+u+}o	1
[-o-]{+u+}m	1
o{+ti+}s	1
o[-s-]{+t+}s	1
o[-r-]s	1
[-o-]{+rre+}	1
o[-r-]	1
o[-on-]{+um+}	1
o[-m-]{+n+}b	1
o[-i-]{+y+}u	1
o[-i-]{+y+}p	1
o[-i-]{+y+}a	1
o[-i-]{+l+}c	1
o[-f-]{+ph+}u	1
o[-f-]{+ph+}a	1
o{+e+}c	1
o[-d-]{+n+}i	1
o[-c-]{+t+}i	1
o[-c-]{+qu+}u	1
o[-c-]{+qu+}o	1
o[-b-]{+u+}i	1
o[-b-]s	1
o[-b-]{+p+}s	1
o[-b-]{+p+}p	1
o[-b-]{+f+}f	1
o[-b-]{+c+}c	1
o[-b-]c	1
o{+b+}a	1
o[-a-]m	1
o[-a-]e	1
o[-a-]{+e+}	1
n{+u+}a	1
n[-u-]a	1
n{+ti+}s	1
n{+sn+}a	1
n[-o-]{+u+}m	1
n{+n+}e	1
n[-i-]{+u+}p	1
n{+i+}u	1
n[-i-]u	1
n[-i-]{+o+}t	1
n[-i-]{+e+}o	1
n[-i-]{+e+}a	1
n[-ic-]u{+c+}l	1
n{+i+}a	1
n[-h-]u	1
n[-guis-]{+x+}	1
n[-g-]{+q+}u	1
n[-e-]{+o+}r	1
n[-e-]{+i+}l	1
n[-d-]{+t+}e	1
n[-d-]{+n+}i	1
n[-c-]{+s+}i	1
n[-c-]{+g+}i	1
n[-a-]x	1
n[-ae-]{+i+}q	1
m[-y-]{+i+}s	1
m[-y-]{+i+}d	1
m[-u-]{+o+}s	1
m[-p-]s	1
m{+p+}n	1
m[-o-]{+u+}n	1
[-m-]n	1
m[-m-]u	1
m[-i-]{+y+}x	1
m[-i-]{+y+}s	1
m[-i-]{+u+}r	1
m[-i-]{+o+}g	1
m[-f-]{+ph+}o	1
m[-e-]{+o+}t	1
m[-el-]i	1
m[-e-]{+i+}t	1
m[-e-]{+i+}s	1
m[-e-]{+i+}l	1
m[-e-]{+i+}g	1
m[-b-]{+p+}u	1
m[-a-]u	1
m[-a-]{+o+}e	1
m[-an-]i{+na+}l	1
m[-a-]{+e+}t	1
l[-y-]{+u+}m	1
l[-y-]{+e+}t	1
l{+sa+}m	1
l[-p-]t	1
l[-o-]{+u+}t	1
l[-o-]{+u+}r	1
l[-o-]{+u+}n	1
l[-o-]{+u+}m	1
l[-on-]{+um+}	1
l{+ol+}a	1
l[-l-]{+u+}a	1
l[-li-]o	1
l{+la+}e	1
l[-i-]{+y+}s	1
l[-i-]{+y+}r	1
l[-i-]{+y+}g	1
l[-i-]{+y+}f	1
l[-i-]{+y+}d	1
l[-i-]{+y+}c	1
l[-i-]{+y+}b	1
l[-i-]{+u+}t	1
l[-i-]{+u+}m	1
l[-i-]u	1
l[-it-]{+u+}t	1
l{+is+}	1
l[-i-]o	1
l[-i-]n	1
l[-i-]{+le+}p	1
l{+i+}d	1
l[-e-]{+o+}i	1
l[-e-]{+i+}r	1
l[-e-]{+i+}d	1
l[-e-]{+i+}c	1
l[-e-]{+i+}a	1
l[-e-]i	1
l[-e-]f	1
l[-c-]{+g+}i	1
l[-b-]{+u+}a	1
l[-au-]{+o+}d	1
l[-a-]{+i+}b	1
i{+z+}o	1
[-i-]{+y+}u	1
[-i-]{+y+}b	1
i{+t+}o	1
i{+ti+}e	1
i[-s-]{+x+}t	1
[-i-]{+s+}u	1
[-i-]{+se+}s	1
{+i+}p	1
i[-o-]{+u+}s	1
i[-o-]{+u+}c	1
i[-n-]{+s+}s	1
i{+n+}g	1
i{+n+}c	1
i[-m-]{+ndu+}p	1
i[-m-]{+n+}b	1
i{+m+}b	1
{+i+}l	1
i{+i+}e	1
i[-g-]n	1
i[-g-]{+m+}m	1
[-i-]{+e+}t	1
[-i-]{+e+}s	1
i[-di-]{+z+}o	1
i[-di-]{+z+}a	1
i[-c-]{+t+}t	1
i[-c-]{+qu+}u	1
i[-ces-]{+x+}	1
i[-b-]{+u+}e	1
i[-a-]e	1
[-i-]a	1
[-hy-]{+i+}r	1
{+h+}w	1
h[-o-]{+u+}s	1
{+h+}o	1
h[-i-]{+y+}u	1
h[-i-]{+y+}r	1
h[-i-]{+y+}e	1
[-hi-]s	1
h[-i-]n	1
h{+e+}a	1
h[-a-]{+es+}	1
h[-a-]{+e+}m	1
g[-u-]{+y+}d	1
g{+u+}m	1
g[-r-]{+l+}o	1
g[-l-]{+r+}o	1
g[-i-]{+y+}a	1
[-g-]{+i+}u	1
g[-i-]u	1
g[-i-]m	1
g{+i+}d	1
g{+e+}r	1
g[-e-]{+o+}n	1
g[-e-]{+i+}u	1
g[-e-]{+i+}t	1
g[-e-]{+i+}r	1
g[-e-]{+i+}m	1
g[-e-]{+i+}l	1
[-g-]{+aec+}u	1
g[-a-]e	1
f{+r+}i	1
[-f-]{+ph+}i	1
[-f-]{+p+}a	1
f[-o-]{+u+}r	1
f[-i-]{+y+}l	1
f[-ih-]{+u+}t	1
[-f-]{+h+}o	1
f[-e-]{+i+}s	1
f[-e-]{+i+}l	1
f[-au-]{+o+}c	1
f[-a-]{+i+}c	1
f[-a-]{+e+}r	1
{+f+}a	1
e{+x+}r	1
e{+x+}d	1
[-e-]{+u+}r	1
e{+ui+}t	1
e[-r-]{+s+}s	1
e[-r-]n	1
[-er-]i{+re+}n	1
e{+r+}i	1
[-e-]{+o+}f	1
e[-n-]{+t+}a	1
e[-ne-]s	1
e[-m-]{+n+}d	1
e[-i-]{+y+}o	1
e[-i-]{+y+}n	1
e[-i-]{+y+}l	1
[-e-]{+i+}s	1
[-e-]{+in+}s	1
[-e-]{+i+}a	1
e[-g-]m	1
e[-g-]i	1
[-e-]g	1
e[-f-]{+x+}f	1
e[-d-]{+t+}	1
e[-d-]{+l+}i	1
e[-d-]i	1
e[-c-]{+x+}s	1
e[-c-]t	1
e[-c-]{+qu+}u	1
e[-cc-]{+t+}i	1
{+ec+}c	1
e[-b-]{+u+}u	1
d[-u-]{+y+}l	1
d{+u+}o	1
d[-r-]i	1
d{+r+}a	1
d[-o-]{+u+}n	1
d[-o-]{+u+}m	1
d[-i-]{+y+}o	1
d[-i-]{+y+}n	1
d[-i-]{+u+}p	1
d[-i-]{+u+}c	1
d[-ic-]u{+c+}l	1
d{+i+}a	1
d[-e-]{+i+}u	1
d[-a-]{+i+}c	1
c[-u-]{+y+}m	1
c{+u+}a	1
c{+t+}i	1
c{+t+}e	1
c{+r+}o	1
c[-o-]{+u+}t	1
c[-o-]{+u+}s	1
[-co-]{+qu+}a	1
c[-on-]{+um+}	1
c{+o+}h	1
c[-l-]{+r+}u	1
c[-i-]{+y+}o	1
c[-i-]{+y+}m	1
c[-i-]{+u+}m	1
c[-i-]{+u+}c	1
c[-i-]{+o+}m	1
c[-i-]{+oe+}m	1
c{+i+}a	1
c{+h+}u	1
c{+ho+}e	1
c{+ha+}e	1
c[-h-]a	1
[-c-]{+g+}o	1
[-c-]{+g+}l	1
[-c-]{+g+}i	1
[-c-]{+g+}a	1
c[-e-]r	1
c[-eo-]{+iu+}l	1
c[-el-]{+u+}l	1
c[-e-]{+i+}t	1
c[-e-]{+i+}s	1
c[-e-]{+i+}r	1
c[-e-]{+i+}n	1
c[-e-]i	1
[-c-]{+dia+}e	1
c[-c-]{+t+}i	1
c[-c-]o	1
c[-ci-]{+e+}d	1
c[-c-]{+h+}i	1
c[-ce-]{+i+}l	1
c[-a-]u	1
c[-ap-]r{+ep+}a	1
c[-a-]{+o+}r	1
c[-a-]{+o+}e	1
c[-a-]{+hi+}n	1
c[-a-]{+e+}s	1
c[-a-]{+e+}r	1
c[-ae-]{+i+}m	1
c[-ae-]{+i+}d	1
c[-a-]{+e+}d	1
c[-a-]{+e+}	1
[-b-]{+u+}u	1
[-b-]u{+o+}l	1
[-b-]{+u+}o	1
[-b-]{+u+}e	1
b[-o-]{+u+}r	1
b[-o-]{+u+}c	1
b[-or-]{+u+}r	1
b[-i-]{+y+}z	1
b[-i-]{+y+}s	1
b[-i-]{+y+}n	1
b[-i-]{+y+}m	1
b[-i-]{+y+}l	1
b[-i-]{+u+}r	1
b[-i-]{+u+}l	1
b[-i-]l	1
b[-i-]{+e+}x	1
b[-ic-]u{+c+}l	1
b[-e-]{+i+}s	1
b[-e-]{+i+}o	1
b[-e-]{+i+}l	1
b[-e-]{+i+}a	1
[-b-]{+du+}o	1
[-b-]{+du+}i	1
b[-a-]i	1
b[-a-]e	1
a{+u+}t	1
[-au-]{+o+}s	1
[-au-]{+ol+}l	1
[-a-]{+u+}m	1
[-a-]{+u+}l	1
a{+ua+}t	1
a[-tt-]{+uc+}i	1
a[-t-]{+c+}i	1
a[-ss-]{+x+}i	1
a[-ss-]{+x+}a	1
[-a-]s	1
a{+s+}	1
a[-r-]{+s+}a	1
[-ar-]r	1
{+are+}	1
a[-p-]s	1
a[-n-]{+u+}t	1
a[-n-]t	1
a[-ns-]u	1
a[-n-]s	1
a{+n+}g	1
a{+l+}d	1
a[-i-]{+y+}o	1
a[-i-]{+y+}m	1
a[-i-]{+y+}l	1
a[-i-]{+y+}e	1
a[-i-]{+y+}b	1
a[-i-]{+y+}a	1
a[-i-]{+s+}n	1
a[-g-]{+n+}n	1
a[-f-]{+u+}o	1
a[-f-]{+ph+}r	1
a[-f-]{+ph+}o	1
[-a-]{+f+}e	1
a[-e-]{+ta+}r	1
[-a-]{+e+}s	1
[-a-]{+e+}m	1
a[-e-]{+i+}s	1
a[-e-]{+i+}c	1
a[-e-]{+i+}a	1
a{+e+}	1
a[-d-]{+t+}r	1
a[-d-]{+t+}q	1
a[-d-]{+t+}i	1
a[-d-]{+t+}	1
a[-d-]{+r+}r	1
a[-d-]r	1
a[-d-]m	1
a[-d-]{+g+}n	1
a[-d-]g	1
a[-c-]{+t+}u	1
a[-c-]t	1
a[-c-]{+r+}c	1
a[-c-]{+q+}u	1
a[-c-]{+n+}c	1
a[-c-]{+g+}o	1
a[-c-]{+g+}a	1
[-a-]{+ce+}n	1
a[-c-]e{+ci+}a	1
a[-c-]{+d+}q	1
a[-b-]{+u+}i	1
a[-b-]l{+b+}e	1
a[-bi-]l	1
a[-b-]f	1
a[-be-]{+ui+}u	1
a[-b-]{+d+}n	1
a[-b-]{+c+}u	1
